objeto,confianza,fotograma,camara
persona,0.8944549223244426,14573.0,frontal
persona,0.7431505680288014,37283.0,lateral
persona,0.9543011005112001,5153.0,frontal
bici,0.9578412296134823,59906.0,lateral
bici,0.8865880728514762,57185.0,frontal
bici,0.6439268344249873,16979.0,frontal
coche,0.9072355330587967,38971.0,lateral
perro,0.9361396408158558,58344.0,lateral
persona,0.773386119715954,26800.0,frontal
bici,0.9374601889842675,31191.0,lateral
persona,0.5503099385208918,13299.0,frontal
bici,0.6886872558445869,14541.0,lateral
bici,0.8658388795502373,46805.0,lateral
bici,0.908896553240521,50891.0,lateral
coche,0.7457269598145144,55901.0,lateral
persona,0.8479108053845775,30678.0,lateral
persona,0.7836849582371118,3905.0,lateral
persona,0.7694877940617247,21128.0,frontal
persona,0.9216176774700919,26589.0,lateral
coche,0.8073324210819917,34868.0,frontal
persona,0.884682336433907,5446.0,frontal
bici,0.9682391905528202,43417.0,lateral
bici,0.6024872115445893,1251.0,frontal
bici,0.8210341442337353,43327.0,frontal
bici,0.8026596173063462,8451.0,lateral
persona,-0.7741479628665294,19734.0,frontal
persona,0.8334507033657458,17044.0,frontal
persona,0.8068002447574452,2983.0,lateral
coche,0.8025085886176431,13386.0,frontal
perro,0.5888435229302544,5599.0,lateral
persona,,5397.0,frontal
coche,0.7036138244883368,19043.0,frontal
bici,0.7034292458872298,12396.0,frontal
coche,0.8248233898169692,38197.0,frontal
persona,0.7833990762964704,45906.0,lateral
persona,0.9295453114442226,51442.0,frontal
bici,0.9784763890011049,25937.0,frontal
coche,0.6426949125672166,14907.0,lateral
coche,0.8711750784627865,18722.0,lateral
persona,0.7821023696953682,5326.0,lateral
persona,0.71842072222439,22580.0,lateral
persona,0.7718450027538953,36678.0,frontal
bici,0.764218640981273,53693.0,frontal
coche,0.7711473518062483,12803.0,frontal
persona,0.9374066556752677,56744.0,lateral
coche,,32848.0,frontal
coche,0.9016901535319894,43153.0,frontal
perro,0.7531704670553814,30428.0,frontal
coche,0.6224964269089226,6259.0,frontal
persona,0.6996008784123067,24217.0,lateral
persona,0.5132108728553283,21389.0,lateral
persona,0.5846384262090426,49031.0,lateral
persona,0.8007002013449744,2424.0,frontal
coche,0.9861185982215139,25066.0,lateral
persona,0.4573493148517039,20713.0,frontal
persona,0.9804193777727835,23204.0,frontal
persona,0.7412719659785934,26221.0,frontal
persona,0.7171940850847326,32469.0,frontal
coche,0.9692131784571818,28297.0,lateral
persona,0.9687158764141134,32626.0,lateral
bici,0.8176398778143331,11673.0,lateral
perro,0.6188191420447966,46275.0,frontal
coche,0.9455174785922208,35457.0,lateral
perro,0.8888684446152274,32363.0,lateral
coche,0.965168503867205,46458.0,lateral
bici,,51660.0,lateral
persona,0.8926982150597542,29662.0,lateral
persona,0.8887967025225485,52378.0,lateral
perro,0.6297682832012517,44908.0,frontal
coche,0.5853241504458967,7064.0,frontal
persona,0.7318470285419222,28771.0,frontal
perro,0.7986703161778125,9433.0,frontal
persona,0.9798763999838136,48959.0,frontal
persona,0.7756494966733014,24248.0,lateral
persona,1.2463789379913737,10881.0,lateral
perro,0.7988546113186251,30954.0,lateral
coche,0.9206149931943031,19098.0,frontal
coche,0.4923588059756371,16466.0,frontal
persona,0.652496576590659,30378.0,frontal
bici,0.8380476294574815,50426.0,frontal
bici,0.9101092422431023,9589.0,frontal
bici,0.8435044133641764,48191.0,frontal
persona,0.6930446627449104,38198.0,lateral
persona,0.8692198564191607,55237.0,lateral
coche,0.8458617982665934,36132.0,lateral
persona,0.739137458210367,44623.0,frontal
persona,0.7205564973777795,739.0,frontal
coche,0.7516017092116138,5676.0,lateral
coche,0.7593337737817608,28901.0,lateral
coche,0.8354686675020526,17190.0,frontal
perro,0.7196460104754137,30922.0,lateral
coche,0.6664470432313038,4735.0,lateral
coche,0.7927214856140157,4750.0,frontal
coche,0.7462671409561783,17403.0,frontal
persona,0.9597638063933965,45753.0,lateral
bici,0.8582158341336381,45822.0,lateral
bici,0.9534136584412286,16412.0,lateral
perro,0.8332988124795234,48566.0,frontal
coche,0.8097892260942864,51057.0,lateral
coche,0.7066787686817432,5311.0,lateral
coche,0.599853989509948,7474.0,lateral
persona,0.5783696196879414,35687.0,lateral
persona,0.8383645385623787,49924.0,frontal
coche,0.9067603703316736,8151.0,lateral
persona,0.6164395038025537,43393.0,frontal
perro,1.0549375649291275,36772.0,lateral
bici,0.8039819893527457,40563.0,frontal
persona,0.31081987618713736,29925.0,frontal
coche,0.8092303380364996,54818.0,frontal
bici,0.9507177510747024,32979.0,frontal
persona,0.5560196136493954,22833.0,frontal
persona,0.752672388120465,33779.0,lateral
bici,0.8427788606566727,46412.0,frontal
bici,0.8510091724418345,58168.0,frontal
persona,,13457.0,frontal
persona,0.7488795861075878,32181.0,frontal
coche,,731.0,frontal
coche,0.9671510005255632,30546.0,lateral
persona,0.6703416437869657,2615.0,frontal
persona,0.827025547015505,11654.0,lateral
bici,1.1912141498944184,39427.0,lateral
bici,0.6233389693010243,16710.0,frontal
bici,0.5392159145724555,52199.0,lateral
persona,0.7468479650005008,5105.0,lateral
coche,0.591518779742139,6787.0,frontal
bici,0.6532057714591732,6252.0,frontal
bici,0.7725860015923219,45323.0,frontal
persona,0.6441458719093527,11082.0,lateral
coche,0.8522593932844673,53507.0,frontal
bici,0.7604032209435613,14342.0,lateral
persona,0.8184718003876378,51523.0,lateral
coche,0.7904966318340447,28134.0,frontal
,0.8345880074354225,48654.0,frontal
bici,,6667.0,frontal
coche,0.8757536290391701,53094.0,frontal
coche,0.9660711776524605,44551.0,lateral
coche,0.7573593816194621,28971.0,frontal
coche,0.5029814479452728,58842.0,lateral
,0.6717061842975921,21603.0,lateral
bici,0.6494841113775877,3965.0,lateral
bici,0.7721888020862899,8743.0,frontal
persona,0.9629850762681714,4952.0,lateral
bici,0.6975049197191436,12119.0,lateral
coche,0.9105740814808856,3779.0,frontal
coche,0.8772136183709662,37783.0,lateral
persona,0.695849969785671,4946.0,frontal
persona,0.6740144015258126,46461.0,lateral
coche,,33238.0,lateral
persona,0.8077164618962465,6918.0,lateral
persona,0.8244298680105127,46160.0,lateral
persona,0.7551225097460973,21045.0,frontal
bici,0.9255987546866244,33492.0,frontal
bici,0.9251201382486451,41771.0,lateral
coche,0.44392175586232085,45015.0,frontal
persona,0.8567839248556319,25128.0,frontal
persona,0.5791061122999864,59074.0,frontal
persona,0.8471860407024223,40595.0,lateral
persona,0.5443381445032159,57447.0,lateral
coche,0.6937662534769656,55470.0,frontal
coche,0.7223672433545504,42941.0,lateral
coche,0.8045197683408507,11198.0,lateral
persona,0.5994441349131345,52763.0,lateral
persona,0.6360455389494105,46866.0,lateral
persona,0.6052514173837131,56446.0,lateral
perro,0.8681182035973806,1850.0,frontal
coche,0.9074174957208082,52216.0,lateral
bici,0.9250396310615095,15773.0,lateral
perro,0.8422846560952676,49379.0,frontal
persona,0.6823537337380721,20460.0,lateral
coche,0.9798396627354748,41648.0,frontal
coche,0.9251433690991683,48756.0,lateral
persona,0.9383233663499629,31962.0,lateral
persona,0.8534476734198766,47309.0,lateral
persona,0.9033093448524715,19452.0,lateral
coche,0.8665513563346176,24591.0,frontal
persona,0.9668639828046904,20650.0,frontal
persona,0.6942669449304338,20826.0,lateral
persona,0.8736209223353114,12421.0,lateral
bici,0.8685775076119785,26837.0,frontal
persona,0.8330183160481477,28064.0,lateral
coche,0.8801976631594849,43703.0,frontal
persona,0.9562511939351922,29714.0,lateral
coche,0.9595691891238078,19941.0,lateral
bici,0.7655588738129864,9120.0,frontal
persona,0.6664322985550357,45161.0,lateral
bici,0.7796751912242998,12728.0,frontal
persona,0.9127465234325132,25791.0,lateral
persona,0.8570905894429065,10887.0,frontal
coche,0.6589369926139048,4637.0,frontal
bici,0.909303930704464,57400.0,frontal
bici,0.9465068340939181,10832.0,lateral
coche,0.8051360181601763,45560.0,lateral
perro,0.7309335950984416,44116.0,lateral
persona,0.8769949112710365,35889.0,lateral
coche,0.873311498385735,53257.0,lateral
bici,0.5723840980081522,6744.0,frontal
coche,0.6935407607753719,11962.0,frontal
persona,0.8394976794156325,56076.0,frontal
persona,0.9116785916441404,19132.0,frontal
perro,0.8800273053115107,357.0,lateral
coche,0.7397828228195203,31510.0,frontal
persona,0.9391450905684484,47115.0,lateral
coche,0.8951294542106124,30085.0,frontal
persona,0.5164576383705726,20818.0,lateral
bici,0.5119924618326184,27411.0,frontal
bici,0.7118253137468966,55926.0,lateral
coche,0.964169188957845,59872.0,frontal
coche,0.8051849406277757,23457.0,frontal
persona,0.7970155100670915,58120.0,frontal
persona,0.7841603643258732,35775.0,frontal
coche,0.6387381103275325,15015.0,frontal
coche,0.9597093419500595,22120.0,lateral
perro,0.5938222583927745,16708.0,frontal
persona,0.6671535366778953,47617.0,lateral
perro,0.9386204592225577,11300.0,frontal
persona,0.775014384814722,35236.0,frontal
persona,0.57430343269495,52751.0,lateral
persona,0.718872084518883,30371.0,frontal
persona,0.8744655969951615,48383.0,frontal
persona,0.3291450481581085,7491.0,frontal
persona,0.6909940990107101,6009.0,lateral
persona,,53530.0,lateral
bici,0.6863764444150062,40362.0,frontal
persona,0.832502941018632,23951.0,frontal
persona,0.786834961001614,32046.0,lateral
persona,0.8933993241497463,2625.0,lateral
bici,0.9683807807532847,56257.0,lateral
persona,0.8021663748274375,49504.0,frontal
coche,0.9237073348437655,56936.0,lateral
coche,0.8022452062516119,55314.0,lateral
persona,0.8319180073797946,21585.0,lateral
persona,1.444545206582235,41436.0,frontal
persona,1.2541088490473293,39511.0,lateral
bici,0.893200340569651,10747.0,lateral
persona,0.8786695409586743,8976.0,lateral
persona,0.8232079483576681,58904.0,frontal
persona,0.8123439679242428,54440.0,frontal
coche,0.764504892394594,10997.0,lateral
persona,0.8446439731117714,7447.0,lateral
coche,0.8101848027851636,3769.0,lateral
bici,0.7534100489025353,39592.0,frontal
perro,0.7536672098586064,24604.0,frontal
persona,0.6174298768794053,47664.0,lateral
coche,0.7064324611362971,30435.0,lateral
persona,0.8609171344372553,53739.0,frontal
persona,0.6152871098875251,4420.0,frontal
coche,0.9383275651807211,27970.0,lateral
perro,0.7536399691991328,49844.0,lateral
bici,0.9051467788476352,22913.0,frontal
coche,0.7948548445912966,31793.0,frontal
bici,0.5737933012288589,36359.0,lateral
persona,0.7331786688827321,34686.0,frontal
coche,0.8795993914676727,280.0,frontal
persona,0.6904561916870683,35929.0,frontal
coche,0.7863255364504687,41887.0,frontal
coche,0.7671394214912836,373.0,lateral
coche,0.8088054778372941,37162.0,lateral
bici,0.7812772418028288,5530.0,frontal
perro,0.7002011753735621,25979.0,lateral
bici,0.5146631794329568,49654.0,lateral
persona,0.8093782850961198,59070.0,frontal
bici,0.8657571751328269,38453.0,lateral
persona,0.6491339429951735,48165.0,lateral
coche,0.8302030058588706,11813.0,frontal
coche,0.655438563869096,27858.0,frontal
bici,0.7320534167674577,15753.0,lateral
persona,0.5782235704436962,53925.0,lateral
persona,0.8924096726849615,5727.0,frontal
coche,0.7378763781956188,30965.0,frontal
persona,0.866597779917493,21484.0,frontal
coche,0.5526557108920637,13421.0,frontal
coche,0.7709732315482699,3286.0,lateral
coche,0.7335492387060669,2252.0,frontal
persona,0.894653660422569,52826.0,frontal
persona,0.7869450607395512,28443.0,lateral
bici,0.8336480777612052,7263.0,frontal
persona,0.852663002331288,17026.0,lateral
coche,0.841866658410212,27073.0,frontal
coche,0.5449088210471998,38945.0,lateral
bici,0.753495888819462,26545.0,lateral
persona,0.7934879887351604,45840.0,frontal
coche,0.7726537193136493,50663.0,frontal
coche,0.6059689632451238,7158.0,lateral
persona,0.8558120451954163,22407.0,frontal
perro,0.7083158311230975,14460.0,lateral
coche,0.5483586545949255,1708.0,lateral
persona,0.6539777714275298,847.0,lateral
coche,0.691702893229058,55259.0,lateral
bici,0.8067760537313905,4370.0,lateral
persona,0.7630696579132606,11157.0,lateral
persona,0.8138375528638427,21080.0,frontal
perro,0.7141812847965694,51276.0,lateral
persona,0.8938076271786481,26106.0,frontal
coche,0.6742015132276945,57315.0,frontal
bici,-0.07561889939941357,2697.0,lateral
persona,0.894053597995279,10693.0,frontal
perro,0.7796118357311336,56853.0,frontal
perro,,21759.0,frontal
coche,,54821.0,frontal
persona,0.7700305606141734,43626.0,lateral
coche,0.8060922381920369,57404.0,lateral
persona,0.7805876840576215,17207.0,frontal
persona,0.8560358526514571,41817.0,frontal
perro,0.5853054699649209,39731.0,lateral
bici,0.9309942450941057,5043.0,lateral
persona,0.6250137706552984,12544.0,frontal
persona,0.9430379219709145,47300.0,lateral
persona,0.8859065477084729,4429.0,lateral
persona,0.9308642338933605,58010.0,lateral
coche,,27450.0,lateral
persona,0.7631281439048291,3530.0,lateral
coche,,43391.0,lateral
persona,0.8865199488841546,11149.0,lateral
coche,0.6371089709607428,3238.0,frontal
,0.7430011391761115,20904.0,frontal
bici,0.7804502677697859,6911.0,frontal
persona,0.7138579636342569,14196.0,frontal
persona,0.8820477989020987,17797.0,lateral
coche,0.9097211626022761,22715.0,lateral
persona,0.6887553158055566,29338.0,frontal
persona,0.633715604997012,50176.0,lateral
coche,0.6664687752452045,6164.0,lateral
persona,0.7954767200196957,22464.0,frontal
persona,0.40320163395677266,723.0,lateral
bici,0.9250115323909062,7976.0,frontal
bici,0.4392955706142645,8666.0,lateral
persona,0.9319130911608664,15005.0,lateral
perro,0.9451869655929106,13469.0,lateral
coche,0.746775381111357,51132.0,frontal
bici,0.8351370161927433,44596.0,lateral
persona,0.6915228448606532,19763.0,frontal
persona,0.8305279807430698,19518.0,frontal
bici,0.4630314610153062,44147.0,frontal
bici,0.9385685885005961,33938.0,lateral
coche,0.8709067763889202,42151.0,lateral
persona,0.8811267312584088,12904.0,lateral
coche,-0.4303876848881154,55205.0,lateral
perro,0.49555478288021926,14862.0,lateral
persona,0.7654511003772442,35422.0,lateral
bici,0.6613688326739318,21437.0,lateral
persona,0.8642317651012915,55848.0,frontal
perro,0.6356968175562099,6464.0,lateral
persona,0.8008215088571173,26288.0,frontal
bici,0.9398808442721076,25022.0,lateral
coche,0.7237918043098136,42200.0,lateral
coche,0.9002899237375624,30931.0,lateral
persona,0.7882186156867759,40933.0,frontal
persona,0.7507182076250958,23724.0,lateral
bici,0.9436272536875974,29339.0,lateral
coche,0.6495535405043513,9696.0,frontal
persona,-0.08335473799185067,53857.0,lateral
coche,0.9591168728396744,18356.0,frontal
persona,0.6850957873629013,49574.0,lateral
coche,0.7452142627482626,34131.0,lateral
coche,0.6762190302393796,14135.0,frontal
persona,0.5917795081107572,18722.0,lateral
persona,0.8277360786982186,17936.0,frontal
bici,0.882691082261459,14772.0,lateral
bici,,3184.0,frontal
persona,0.764134047415227,55776.0,frontal
bici,0.83307581821785,3722.0,frontal
coche,0.771852078947792,8089.0,lateral
persona,0.5088766281995122,25508.0,frontal
coche,0.8295942732372835,48911.0,frontal
bici,0.6401630979297829,17107.0,lateral
persona,0.7201923248201373,30271.0,lateral
bici,0.755787850831698,26769.0,lateral
persona,0.6629790368894978,53860.0,lateral
persona,0.5764993045978978,45214.0,lateral
coche,0.6016907440483678,50155.0,lateral
persona,0.8751222225571553,1112.0,frontal
persona,0.683141990272587,1143.0,lateral
persona,0.8541020160864475,8991.0,lateral
persona,0.5882312527935423,25516.0,lateral
persona,0.6806316986274707,33538.0,lateral
coche,0.7352787868073295,7817.0,frontal
coche,0.9747952780868849,35013.0,frontal
persona,0.6185974426069781,41070.0,frontal
persona,0.7745021618443821,27088.0,lateral
persona,0.8303398341103058,30685.0,frontal
coche,0.9108421267844038,17468.0,lateral
persona,0.9173524400289949,32330.0,frontal
persona,0.7818024624659203,35409.0,lateral
bici,0.9063552030492319,20928.0,frontal
persona,0.5161307382683885,41211.0,lateral
coche,0.9647594549838235,7186.0,frontal
perro,0.9266132646135314,6779.0,lateral
perro,0.8144278381104164,6224.0,lateral
bici,0.9093310196220719,31346.0,frontal
persona,0.843209630968619,34214.0,lateral
coche,0.6826810656519241,56887.0,frontal
persona,0.7986025085905435,18101.0,lateral
coche,0.99211591700468,37726.0,lateral
persona,0.7537434787106879,10077.0,lateral
persona,0.8906837109744625,26527.0,frontal
perro,0.8641926050765233,20262.0,lateral
persona,0.5218570454059932,33278.0,frontal
persona,0.9523162750468219,25851.0,frontal
persona,0.35543619163073337,29348.0,frontal
persona,0.6030105962484302,7662.0,frontal
perro,0.8726705240215803,44028.0,frontal
bici,0.581896088999873,15583.0,frontal
persona,0.7269028393146872,53035.0,frontal
persona,0.7804966878198305,41991.0,frontal
persona,0.5199712092514849,47345.0,lateral
bici,0.7679074534944342,28295.0,lateral
persona,0.5732536230394166,15923.0,frontal
bici,0.5004870434407935,13040.0,frontal
persona,0.8184593656644371,48962.0,frontal
coche,0.6746198626366895,22091.0,frontal
persona,0.7400074652728079,28038.0,lateral
persona,0.8477736437477683,52479.0,frontal
bici,0.8113929050630623,10190.0,frontal
persona,0.9164253708706005,46095.0,lateral
persona,0.9142923090381372,779.0,frontal
bici,0.6331982169923924,52901.0,frontal
bici,0.9523619021766924,27970.0,frontal
bici,0.8021613637262552,54196.0,lateral
persona,-0.6572361642371173,3912.0,lateral
perro,0.8565827802324527,39933.0,frontal
persona,0.9884451595416053,34409.0,frontal
persona,0.5695476256869765,15923.0,lateral
bici,0.7408641484665511,54370.0,frontal
persona,0.6419190536395598,13302.0,frontal
coche,,30262.0,frontal
persona,0.771057230020575,,lateral
persona,0.9059255389000886,56968.0,lateral
