objeto,confianza,fotograma
persona,0.7410872554525494,39828
bici,0.7719866914370401,21373
bici,0.993884881190333,11089
persona,0.7525559259927739,32135
coche,0.8298231641231959,7253
persona,0.7323130627429385,34347
coche,0.8062683503108797,47985
persona,0.9300695958942782,16938
coche,0.6369548554453321,36358
persona,0.9471213061044765,29609
coche,0.9420115547508091,42852
perro,0.7913049175408802,19727
persona,0.7328364962171514,5768
bici,0.509731229623528,14437
perro,0.9102668439059334,48743
bici,0.8354198958423383,25224
persona,0.9197934295039307,22086
bici,0.8491520870379455,32897
persona,0.6168566679837022,29145
persona,0.6795773292662228,25333
bici,0.709671764668484,24031
coche,0.8320796664423987,41298
coche,0.6912627535953284,33954
persona,0.6739882670029339,48043
bici,0.8203592660703998,11892
coche,0.8012334160997644,6324
coche,0.8417976504461165,39216
bici,0.8096076624050897,25118
persona,0.9532256667710839,4512
persona,0.8986539861146523,17408
coche,0.7914604549759942,38191
perro,0.8392748604751255,27772
persona,0.9133599348920447,41798
persona,0.8348085796226125,12773
persona,0.879030152574299,9377
bici,0.7966490703674117,9536
persona,0.8359943958589582,26738
coche,0.8121992845527317,37594
perro,0.9267980682063113,43532
persona,0.7658020015056406,13265
coche,0.9370239167086545,2786
coche,0.5971232705721989,2785
bici,0.7237306929250906,7139
persona,0.6484152447879984,27041
persona,0.6369130905472523,7631
persona,0.7019152880257807,44133
coche,0.86502232847967,16305
bici,0.8888426367790294,46034
persona,0.704326588480495,9313
persona,0.7943690083453406,14271
bici,0.4295870116696945,28417
persona,0.8647309753660222,23898
persona,0.6681117540150499,21490
coche,0.6321465848578255,14350
persona,0.6917564432266247,21024
persona,0.5374605779692331,12975
coche,0.778088745250946,11760
persona,0.7697778045942425,47279
coche,0.8852789342155675,28425
coche,0.4946856222957273,26891
coche,0.8832674913697534,19504
persona,0.7178959278028896,26222
bici,0.6533860657779597,16460
persona,0.7418458065295994,45360
bici,0.5295798701835509,16368
persona,0.8608019288701895,11491
bici,0.6126727847381455,10882
persona,0.7011984168033315,34667
persona,0.9232267611526667,27325
coche,0.7479335532630934,19493
persona,0.8508509195490884,26274
persona,0.9202939960293702,24884
coche,0.8666024725452791,30580
bici,0.7273004776665961,25820
persona,0.669268259349302,8624
bici,0.9162550775435011,18909
bici,0.6825890228223885,15558
bici,0.943592567937326,47293
coche,0.73696902945452,1461
coche,0.8179787568291045,24019
coche,0.8754172334180953,37676
coche,0.8803074634860012,47836
bici,0.7327044948329066,47907
persona,0.8501899057756854,30401
persona,0.9478367892920504,7121
persona,0.8852014541012888,36393
perro,0.5027651447787144,2172
persona,0.8114273614538864,37507
coche,0.6789877147729924,49863
bici,0.7331977214776677,30853
perro,0.6756560813310932,46557
persona,0.8090055266258581,33348
bici,0.8638881244820136,47123
bici,0.679289278280344,33127
persona,0.6916791152720515,3823
bici,0.9218712797262046,43734
persona,0.8794281708317067,46881
coche,0.5819917938534536,33186
coche,0.873016739219841,34225
persona,0.837252010081529,38339
persona,0.8144757902668163,19673
persona,0.7683418575675852,29998
persona,0.7198840959022316,30154
coche,0.7355153672617327,411
persona,0.7446183306165873,22584
persona,0.7841997963158961,48997
coche,0.9669293325683964,43496
coche,0.9676289906365064,10406
coche,0.8751486372334528,6304
perro,0.7695232322365004,47673
persona,0.859860461952112,18388
bici,0.48372457528671514,22115
persona,0.9611072648901076,7590
coche,0.6588537856828403,19029
perro,0.8359566270022802,47110
bici,0.7814536480910669,26132
coche,0.8443720847119822,44053
coche,0.8351921932425542,44922
persona,0.8945742459830425,7042
coche,0.7413902865951998,39866
bici,0.6154106271320534,45863
perro,0.7480034104143165,15777
coche,0.7912168803688744,46561
persona,0.7916542500998143,22110
coche,0.9466179539902987,34813
persona,0.7507191412227545,18454
persona,0.8457052432507809,23104
persona,0.667581269080888,44826
coche,0.6229854584816801,33923
persona,0.803182498301145,9452
persona,0.8224352674335418,15771
persona,0.7718721189544788,7275
bici,0.502734639915879,19591
coche,0.5606238136946635,38926
persona,0.7848205534385718,32126
persona,0.717510349984311,11524
coche,0.7672990354362341,40187
persona,0.6120498839109331,39708
coche,0.8214586318811171,25962
persona,0.7378489945274418,14198
bici,0.8859937143146981,19346
persona,0.800632420330225,33113
coche,0.7030588850425382,15182
persona,0.7687628018207407,35522
perro,0.7671487122336804,2583
perro,0.7779694366868872,39601
coche,0.6554731472587216,28424
coche,0.6696040306438109,36066
persona,0.755821113250188,24294
bici,0.7215115494903481,10167
coche,0.7053620487014431,20157
persona,0.4622514138123635,19661
coche,0.8778899845345424,27912
coche,0.7211368327432763,21878
bici,0.7531933542896789,32813
coche,0.6367150360292222,33202
coche,0.7219042937253154,11504
coche,0.6859106950285175,16735
persona,0.7042324313547108,27416
persona,0.8502723526016862,18320
persona,0.9469381160051716,42064
bici,0.8469901481921974,26737
persona,0.9075521900204587,8892
persona,0.729246792730898,12351
persona,0.650225561340263,48826
persona,0.7638472002290544,34000
coche,0.8613765923102282,23857
persona,0.8843228917056508,49738
persona,0.8615857337590748,48011
bici,0.6111047425012633,48399
persona,0.5747005515537763,1773
persona,0.7636975479114488,46138
persona,0.5485380014316635,36352
bici,0.8997435207729447,9314
persona,0.8578352107183967,5675
bici,0.8365050625471173,40379
perro,0.6650795529382677,33815
coche,0.8188676580311116,42751
persona,0.7765544598761502,8574
coche,0.6591820637091563,34726
coche,0.7913314168709359,17706
persona,0.695159060440138,20100
coche,0.8340399620025327,17332
persona,0.8150132108008511,46478
persona,0.6588672260735362,11489
persona,0.6620743303797416,20505
persona,0.9370044496865896,7744
persona,0.7474925730283627,27623
coche,0.8725526213391679,18023
perro,0.6507909383300722,10049
persona,0.6317055672984596,25712
coche,0.6474257773243516,29562
coche,0.8463261036447588,7418
persona,0.8336415107331803,34160
persona,0.7812372574782618,48103
persona,0.510783559031272,46359
persona,0.8929572589652981,40671
persona,0.9517358551031929,37787
persona,0.7570287901371826,46832
coche,0.37818620033641537,41042
persona,0.5812802397271104,1539
persona,0.8171991047995162,33176
persona,0.5958313194330264,18059
coche,0.8746342457649752,19750
persona,0.8878512869023357,38090
coche,0.5976633554434561,17768
persona,0.8296274896723129,25319
persona,0.7923634625867467,11334
perro,0.878410057594855,26335
persona,0.7589331173877935,38234
persona,0.7164134318674531,49592
persona,0.6329768323362006,14964
perro,0.8791789304330415,34921
coche,0.46504142946650806,10729
coche,0.7965120518078105,28776
perro,0.6348018250327389,21938
persona,0.8518596402827558,14745
perro,0.8934136846540369,19339
persona,0.7681010154876454,25260
coche,0.7502021686763729,37161
persona,0.819335416725776,18130
persona,0.7924127815639607,44400
perro,0.9338037834674906,9981
persona,0.8664300244926497,11636
perro,0.703743322321199,14742
persona,0.7874442897944711,13627
coche,0.7612947850414206,165
perro,0.652300073212599,20434
persona,0.7935268049783261,19499
bici,0.8951958808266913,14775
coche,0.7830169006764098,34134
coche,0.6111919817592315,3341
persona,0.6038928322016733,24655
coche,0.7986396988398391,9952
coche,0.7168553329542449,16778
coche,0.9291004470029551,10832
persona,0.8993986282204747,27229
persona,0.6736574105911356,7829
bici,0.7938638884776504,1205
persona,0.7290583473243814,36009
coche,0.7470350487739142,9468
perro,0.7673615966780668,22381
persona,0.8362301728662173,23025
persona,0.8861108849844759,28477
coche,0.725956130293233,4152
persona,0.6230878961104154,18502
coche,0.6178807976761856,1682
coche,0.8605784158717106,36563
coche,0.6099939586013593,7478
persona,0.8074846148163978,29638
coche,0.7580401702651913,13830
coche,0.8389162478623584,31929
persona,0.8724496742654814,47399
coche,0.7526513266393376,49426
bici,0.914366140365924,4442
coche,0.8601884788742157,207
coche,0.815240946503736,31443
persona,0.8650454356273106,26534
persona,0.9402384621800578,29432
persona,0.8359172259010933,31043
persona,0.7171915291146205,8599
perro,0.676778923746713,34122
persona,0.7304976192048379,36180
bici,0.7335499653757415,2578
persona,0.6894837566267754,47886
persona,0.42791062830397814,3462
persona,0.8286681209313775,29622
persona,0.7365692011096544,42443
bici,0.6298825960657466,13257
perro,0.8144668554203908,5406
bici,0.8938895742652245,8756
persona,0.7825436656009593,40111
bici,0.7780654540216116,35478
persona,0.7623275002588447,17581
bici,0.729877209805603,36448
coche,0.7310074621966903,21927
persona,0.8641997462478455,30193
persona,0.7416529941069931,23196
persona,0.6553927571815878,14727
persona,0.8134380790259527,49138
bici,0.8294262826567184,18711
bici,0.725390344938552,4730
perro,0.8565155642599952,5264
persona,0.6878023588985471,820
coche,0.8122927698117218,45696
persona,0.661469179616279,4059
coche,0.7380269324826607,3572
persona,0.46400197166216955,6002
persona,0.8747448000245968,45125
coche,0.8830359589215954,8212
persona,0.843221900861765,22687
coche,0.6253397140367598,42399
coche,0.5618886553525567,49457
persona,0.8520612829930971,15771
perro,0.7846273641579163,1578
coche,0.6738244562882956,20215
bici,0.8691122381274329,29450
coche,0.48674499603355714,19692
coche,0.7600672912070445,26152
coche,0.7691093635404681,13822
bici,0.7497953448332061,11732
coche,0.795525442735483,48639
persona,0.7751562020461925,27014
persona,0.7181960685612017,34633
coche,0.7157890375526264,14687
persona,0.5972689904656303,45343
persona,0.8306203385911839,49770
persona,0.8979418382115184,22782
coche,0.38748609731322875,38741
persona,0.2731464954779441,30820
coche,0.7284153231617718,17521
bici,0.8959311604974182,29500
bici,0.9081423292349219,29984
persona,0.8009595706112499,37734
coche,0.8618846678014946,11406
coche,0.7980982445168359,34563
coche,0.8814357190869543,637
coche,0.6978163056577603,8860
persona,0.817618427718204,49949
perro,0.8514595238574993,47480
persona,0.6457795855422086,41715
bici,0.6817653866614941,31751
coche,0.8976135288545941,39920
persona,0.8239729587218467,17360
coche,0.7773698915029279,27137
persona,0.6787156394731211,12288
bici,0.9050566900810915,45195
coche,0.883147603733054,17392
persona,0.8527288072224097,31105
persona,0.6060695759689364,2445
bici,0.7618968989423351,11168
persona,0.49525964208044865,18389
bici,0.828939339045072,13864
bici,0.8591951528749737,1475
coche,0.5428497285359266,41111
persona,0.9512624000639338,15037
coche,0.8475761056457547,26479
perro,0.8237392486353227,30417
persona,0.8684649633778396,31424
persona,0.9675757628602151,25919
persona,0.41363109235890283,27125
persona,0.7255748399349643,11133
coche,0.842574506384612,10461
coche,0.56535510036097,42333
coche,0.6568563131131534,17191
persona,0.7262897196517762,30300
persona,0.9366162395381992,28429
persona,0.7430635173844186,22093
bici,0.9592878734677479,10488
coche,0.6495779777236064,40324
persona,0.655448047286288,44695
bici,0.8478872174541049,34896
persona,0.8047450295382249,8888
persona,0.7056519327887136,8040
persona,0.701554261734035,40092
perro,0.767902169603062,3649
coche,0.743278081683844,48779
coche,0.8274342609551617,47611
persona,0.8142536109052979,32220
persona,0.9183677762397355,366
coche,0.7724490846361373,43808
persona,0.7440563910502606,40227
bici,0.6441302969599806,24551
bici,0.697751522597964,40241
persona,0.9124135614344068,3147
coche,0.8836950734374597,18554
perro,0.8024949651313186,11192
coche,0.9152002167516379,37074
coche,0.6366537199113317,12291
bici,0.8399121723722757,42293
persona,0.7947787051021297,1842
bici,0.6183199716823962,42804
persona,0.8469626254816782,28936
coche,0.748122958601781,32347
bici,0.7441045647482367,8860
coche,0.7825030405371809,48659
coche,0.7138556516155258,19283
coche,0.918734216429738,21295
persona,0.7585833454284606,21143
persona,0.6173234742873724,49237
persona,0.9825676958570203,23178
coche,0.6320797433038812,18222
persona,0.8290471397452092,12641
persona,0.7594193911600152,41709
bici,0.909717089662427,46013
persona,0.6479286153097418,34655
persona,0.861477620906958,26032
persona,0.628787528020692,12675
persona,0.40013665998098913,13619
coche,0.6850513908324753,49633
persona,0.5645338138614633,8157
persona,0.811984323196637,43538
perro,0.7579308633544184,37474
bici,0.9280183614920833,41750
coche,0.895598998965523,25345
bici,0.8227612926786513,39176
bici,0.6620285546855069,44084
persona,0.8749295747779825,27227
coche,0.8751019286700977,41460
coche,0.8875429763819573,928
persona,0.9337099483591004,45572
persona,0.6712054885130129,41137
persona,0.7706628820640543,46602
coche,0.8462861810747315,44260
bici,0.6372691380385173,36831
bici,0.6586635743250893,22659
persona,0.7302684393000188,32992
persona,0.8046049913455646,44181
coche,0.8760967546169355,26108
coche,0.9470883031514036,11401
bici,0.899112475334654,49835
bici,0.4861531132653884,44903
bici,0.7879936328644153,14398
bici,0.5020140414309223,8644
perro,0.5782323045584018,11257
coche,0.6919444005321554,14810
persona,0.8877118748902315,36043
persona,0.7077748672385566,17919
persona,0.7129311469792713,9743
persona,0.712481135896259,36405
persona,0.7281108040686634,9884
perro,0.8708150751015229,35006
persona,0.7287453309584934,11442
perro,0.9469760830306476,34446
bici,0.628159619897761,393
coche,0.6858081973447986,49715
coche,0.731342523947436,14026
persona,0.7105669349363543,17316
coche,0.8356872045058582,23406
persona,0.908430696012939,24265
perro,0.5346222710890688,27606
persona,0.7667439742464577,27111
persona,0.7195686888585046,40816
coche,0.5501651641590889,33274
coche,0.6056820425590759,5304
coche,0.9270233115798059,10255
coche,0.6447933761572151,27738
persona,0.8612128216946981,3658
coche,0.7448175087673307,31766
persona,0.6356817197173569,8314
persona,0.7620642197076445,5669
persona,0.6066078781851468,3114
persona,0.8065495967711965,38157
persona,0.7259777842729332,32176
coche,0.6533869605987372,25461
persona,0.8700482370013136,14073
persona,0.5625860954130409,17525
coche,0.8707567052888305,48608
persona,0.8593972667936561,48008
coche,0.7512852808435616,46270
perro,0.5728003976329497,16318
persona,0.8380307231302806,36964
bici,0.6111257928938126,37795
persona,0.9348502741225871,5059
persona,0.5900523690770116,2398
coche,0.7268018093662891,36182
bici,0.8611250858004995,49216
bici,0.6681828247597685,23839
persona,0.9376002975417284,14825
bici,0.9270527096116659,22763
persona,0.6113764676654496,19778
persona,0.8819989722992417,31893
persona,0.8892725834895298,40687
perro,0.5654413876570707,46990
persona,0.9240120314944436,38549
bici,0.7461834535457603,10490
coche,0.8809282146986314,39358
coche,0.6640480847687626,10405
coche,0.7504354894068231,28902
bici,0.8729481139329537,955
persona,0.9350967227184356,12854
persona,0.768769074974594,20730
coche,0.6861919095049582,36183
persona,0.6324082665939634,25147
persona,0.9576630991251907,24297
persona,0.7252917109428209,8566
persona,0.6177095781297557,29545
persona,0.7818407439950702,8218
persona,0.7090606553340622,33035
bici,0.8145073661258321,6200
persona,0.5314612052600339,43928
perro,0.6707731721764677,13475
perro,0.7556530324359058,3552
persona,0.8451742327781443,34765
coche,0.8403908959990009,16178
coche,0.6176800461295285,20371
coche,0.6584231417497298,48002
persona,0.846719061885232,10499
persona,0.5797546618252927,36884
persona,0.8277770499417031,41155
coche,0.8760709187701368,38961
perro,0.7838746038316056,23914
